X,Y,Z
1.94696,1.26411,23.718
2.00074,1.24418,23.2075
2.05329,1.23176,22.7244
2.10512,1.22613,22.2684
2.1567,1.22661,21.8391
2.20847,1.2326,21.4367
2.26084,1.24353,21.0616
2.31416,1.2589,20.7146
2.36875,1.27825,20.3966
2.42487,1.30116,20.109
2.48272,1.32723,19.8531
2.54248,1.35611,19.631
2.60423,1.38745,19.4448
2.66805,1.42091,19.2968
2.73394,1.45618,19.1899
2.80185,1.49293,19.127
2.87168,1.53082,19.1115
2.94326,1.56949,19.147
3.01639,1.60856,19.2372
3.09075,1.64762,19.386
3.166,1.6862,19.5975
3.24171,1.7238,19.8754
3.31734,1.75986,20.2233
3.39232,1.79375,20.6443
3.46594,1.82481,21.1407
3.53744,1.85229,21.7136
3.60598,1.87541,22.3627
3.67065,1.89335,23.0859
3.73047,1.90527,23.8786
3.78444,1.91033,24.734
3.83155,1.90772,25.642
3.87083,1.89672,26.5899
3.90137,1.87673,27.5619
3.92236,1.84731,28.5396
3.93316,1.80822,29.5027
3.93331,1.7595,30.4295
3.92257,1.70147,31.2984
3.90096,1.63474,32.0885
3.86874,1.56027,32.7813
3.82638,1.47926,33.3617
3.77461,1.3932,33.8186
3.71431,1.30375,34.1455
3.64648,1.2127,34.3408
3.5722,1.12184,34.4075
3.4926,1.03296,34.3524
3.40879,0.947686,34.1855
3.32183,0.867477,33.9189
3.23274,0.793555,33.5662
3.14247,0.72689,33.1411
3.05193,0.668188,32.6571
2.96193,0.617909,32.1267
2.87328,0.576283,31.5615
2.78671,0.543341,30.9713
2.70294,0.518949,30.3647
2.62263,0.502834,29.7488
2.54645,0.494612,29.1294
2.475,0.493813,28.511
2.40884,0.499894,27.8974
2.3485,0.512258,27.2914
2.29443,0.530265,26.6953
2.247,0.553246,26.1107
2.20651,0.580519,25.5389
2.17313,0.611404,24.9811
2.14696,0.645247,24.438
2.12796,0.681441,23.9103
2.11603,0.719438,23.3987
2.11097,0.758771,22.9037
2.11253,0.799058,22.426
2.12041,0.840003,21.9661
2.1343,0.881398,21.5247
2.15389,0.923106,21.1027
2.17886,0.965056,20.7008
2.20892,1.00723,20.32
2.24381,1.04964,19.9614
2.28329,1.09233,19.6263
2.32713,1.13535,19.3162
2.37515,1.17878,19.0328
2.42714,1.22266,18.778
2.48295,1.26703,18.5539
2.54241,1.31194,18.3631
2.60536,1.35737,18.2083
2.67161,1.4033,18.0927
2.74099,1.44966,18.0196
2.81327,1.49634,17.9931
2.88821,1.54319,18.0171
2.96552,1.59,18.0963
3.04487,1.6365,18.2355
3.12584,1.68234,18.4396
3.20797,1.7271,18.7137
3.29071,1.7703,19.0628
3.3734,1.81135,19.4915
3.45533,1.84958,20.0039
3.53564,1.88422,20.603
3.61341,1.91443,21.2904
3.68761,1.9393,22.0658
3.75712,1.95784,22.9263
3.82078,1.96906,23.8661
3.87737,1.97195,24.8761
3.92569,1.96555,25.9431
3.9646,1.94902,27.0503
3.99304,1.92166,28.177
4.01013,1.88301,29.2995
4.01519,1.83289,30.3917
4.0078,1.77147,31.4265
3.98786,1.6993,32.3774
3.95555,1.61731,33.2201
3.91139,1.52685,33.9341
3.85616,1.42957,34.5038
3.79087,1.32743,34.92
3.71671,1.22256,35.1794
3.63496,1.11718,35.2848
3.54694,1.01345,35.2446
3.45394,0.91342,35.0711
3.35718,0.818882,34.7798
3.25781,0.731354,34.3876
3.15689,0.652025,33.9121
3.05536,0.581748,33.37
2.9541,0.521061,32.7769
2.85393,0.470219,32.1467
2.75562,0.429236,31.4914
2.6599,0.397934,30.8207
2.56745,0.375983,30.1428
2.47897,0.362942,29.464
2.39511,0.358286,28.7893
2.31649,0.361427,28.1222
2.24371,0.371728,27.4655
2.17732,0.388508,26.8212
2.11782,0.411052,26.1907
2.06563,0.438612,25.575
2.02105,0.470425,24.9746
1.98428,0.505727,24.39
1.95541,0.543778,23.8216
1.93438,0.583886,23.2697
1.92101,0.625439,22.7343
1.91503,0.667919,22.2158
1.91612,0.710922,21.7144
1.92388,0.754152,21.2303
1.93792,0.797422,20.764
1.95785,0.840638,20.3159
1.98331,0.88378,19.8865
2.01398,0.92689,19.4766
2.04955,0.97005,19.0868
2.08978,1.01337,18.7182
2.13446,1.05698,18.3718
2.18339,1.10101,18.0491
2.23644,1.14557,17.7516
2.29347,1.19078,17.4811
2.35437,1.23675,17.2398
2.41902,1.28353,17.03
2.48734,1.33117,16.8547
2.55919,1.37969,16.7169
2.63447,1.42905,16.6206
2.71301,1.47919,16.5696
2.79464,1.52997,16.5688
2.87913,1.58124,16.6231
2.9662,1.63273,16.7383
3.0555,1.68414,16.9205
3.14662,1.73505,17.176
3.23904,1.78498,17.5115
3.33214,1.83333,17.9337
3.42518,1.87939,18.4489
3.51731,1.92233,19.0628
3.60753,1.96121,19.78
3.69471,1.99497,20.603
3.77761,2.02245,21.532
3.85487,2.0424,22.564
3.92502,2.05353,23.6916
3.98659,2.05455,24.9029
4.03807,2.04421,26.1807
4.07806,2.02143,27.5024
4.10529,1.98533,28.8403
4.11874,1.93535,30.1625
4.11767,1.87134,31.4345
4.10173,1.79361,32.621
4.07097,1.703,33.6883
4.02585,1.60089,34.6069
3.96725,1.48915,35.3536
3.89635,1.37008,35.913
3.81461,1.24631,36.2784
3.72361,1.12063,36.452
3.62498,0.995839,36.4434
3.52032,0.874576,36.2688
3.4111,0.75921,35.9484
3.29864,0.651718,35.5049
3.18411,0.553632,34.9616
3.06856,0.466025,34.3407
2.95288,0.389537,33.6626
2.8379,0.324426,32.945
2.72434,0.27064,32.2027
2.61293,0.227888,31.4478
2.50431,0.195714,30.6896
2.39915,0.173551,29.9353
2.29806,0.160776,29.1899
2.20167,0.156736,28.4571
2.11057,0.160769,27.7394
2.02538,0.172211,27.0382
1.94667,0.190392,26.3544
1.87501,0.214624,25.6883
1.8109,0.244189,25.0401
1.75481,0.278332,24.4097
1.70707,0.316252,23.7969
1.6679,0.357126,23.2012
1.63736,0.400134,22.6226
1.61532,0.444501,22.0607
1.6015,0.489544,21.5152
1.59551,0.534706,20.9861
1.59685,0.579579,20.4731
1.605,0.623905,19.9761
1.61942,0.667563,19.4953
1.63964,0.710547,19.0305
1.66521,0.75294,18.5821
1.69575,0.794888,18.1502
1.73095,0.836575,17.7352
1.77056,0.87821,17.3375
1.81439,0.920009,16.9578
1.86228,0.962188,16.5967
1.91413,1.00495,16.2552
1.96988,1.04849,15.9344
2.02947,1.09299,15.6356
2.09288,1.13859,15.3605
2.16011,1.18542,15.111
2.23114,1.2336,14.8894
2.30597,1.28321,14.6984
2.38461,1.33429,14.5411
2.46702,1.38686,14.4213
2.55316,1.4409,14.3432
2.64297,1.49633,14.3118
2.73631,1.55302,14.3327
2.83302,1.61079,14.4124
2.93288,1.66938,14.558
3.03555,1.72844,14.7776
3.14063,1.78751,15.0798
3.24757,1.84602,15.4739
3.35571,1.90328,15.9697
3.46423,1.95842,16.5768
3.57212,2.01045,17.3045
3.6782,2.05816,18.1607
3.78109,2.10019,19.1515
3.87921,2.135,20.2797
3.97081,2.16092,21.5437
4.05398,2.17615,22.9362
4.12674,2.17886,24.4428
4.18706,2.16725,26.0413
4.23304,2.13971,27.7009
4.26294,2.09488,29.3829
4.27539,2.03188,31.0416
4.26945,1.95038,32.6273
4.24475,1.85078,34.0893
4.20155,1.73425,35.38
4.14071,1.60275,36.4591
4.06369,1.459,37.2973
3.97236,1.30634,37.8783
3.8689,1.14851,38.1998
3.75555,0.989419,38.2725
3.63452,0.832872,38.1181
3.50776,0.682326,37.7657
3.37699,0.540684,37.2489
3.2436,0.410167,36.602
3.10873,0.292269,35.8582
2.97328,0.187788,35.0469
2.83804,0.0969087,34.1933
2.70366,0.0193325,33.3178
2.57073,-0.0455969,32.4362
2.43981,-0.0987676,31.5601
2.31141,-0.141194,30.6979
2.18601,-0.173937,29.8548
2.06404,-0.198041,29.0342
1.94588,-0.214496,28.2377
1.83188,-0.224211,27.4658
1.72231,-0.228002,26.7184
1.61742,-0.226585,25.9948
1.51742,-0.220574,25.294
1.42246,-0.210484,24.6152
1.33269,-0.196738,23.9572
1.24822,-0.179671,23.3189
1.16919,-0.159538,22.6995
1.09573,-0.136529,22.098
1.028,-0.110782,21.5136
0.96621,-0.0824106,20.9456
0.91064,-0.0515348,20.3934
0.86162,-0.0183327,19.8562
0.819517,0.0169057,19.3337
0.784678,0.0537291,18.8253
0.757334,0.0915097,18.3306
0.737498,0.129491,17.8491
0.724898,0.166898,17.3805
0.718999,0.203074,16.9245
0.719088,0.23758,16.4806
0.724395,0.270222,16.0485
0.734197,0.301019,15.6281
0.747869,0.330141,15.2189
0.76491,0.357848,14.8208
0.784934,0.384441,14.4334
0.807659,0.410229,14.0566
0.832887,0.435511,13.6901
0.860486,0.460565,13.3337
0.890376,0.485647,12.9872
0.922523,0.510987,12.6506
0.956922,0.536793,12.3236
0.993599,0.563253,12.0062
1.0326,0.590539,11.6983
1.07399,0.618809,11.3998
1.11785,0.648207,11.1108
1.16427,0.67887,10.8313
1.21336,0.710928,10.5615
1.26525,0.744505,10.3015
1.32005,0.779721,10.0516
1.37791,0.816695,9.81223
1.43897,0.855541,9.5839
1.50339,0.896374,9.36726
1.57133,0.939307,9.16315
1.64295,0.98445,8.97264
1.71844,1.03191,8.79704
1.79795,1.0818,8.638
1.88168,1.13421,8.49754
1.9698,1.18924,8.37815
2.06246,1.24697,8.28287
2.15985,1.30746,8.21539
2.26208,1.37075,8.1802
2.3693,1.43685,8.18271
2.48157,1.50575,8.22944
2.59893,1.57735,8.32819
2.72136,1.65152,8.48822
2.84876,1.72801,8.72047
2.9809,1.80648,9.03773
3.11742,1.88644,9.45477
3.25782,1.96723,9.98837
3.40134,2.04797,10.6573
3.54699,2.12754,11.4819
3.69346,2.20448,12.4834
3.8391,2.277,13.6831
3.98184,2.34294,15.1003
4.11919,2.39968,16.75
4.24823,2.44422,18.64
4.36563,2.47316,20.767
4.46776,2.48286,23.1128
4.55083,2.46955,25.6401
4.61115,2.42964,28.2905
4.64542,2.35999,30.9844
4.65109,2.25837,33.6239
4.62672,2.1238,36.1002
4.57228,1.95689,38.3044
4.48925,1.76013,40.14
4.38062,1.53785,41.5353
4.2506,1.2961,42.4519
4.10406,1.0422,42.888
3.946,0.784102,42.8762
3.78087,0.529696,42.4753
3.61217,0.285981,41.76
3.4423,0.0584281,40.8104
3.27266,-0.149425,39.7029
3.10404,-0.336037,38.5041
2.93694,-0.501617,37.2677
2.77191,-0.647692,36.0343
2.60969,-0.776616,34.8317
2.45127,-0.891127,33.6777
2.29787,-0.993996,32.582
2.15088,-1.08778,31.5484
2.01175,-1.17463,30.5767
1.8819,-1.25624,29.6644
1.76257,-1.33377,28.8075
1.65473,-1.40791,28.0016
1.55897,-1.47902,27.2422
1.47549,-1.54722,26.5249
1.4041,-1.61254,25.8461
1.34433,-1.67505,25.2024
1.2955,-1.7349,24.5911
1.2568,-1.79234,24.0099
1.2274,-1.84773,23.4572
1.20648,-1.90148,22.9316
1.19323,-1.95406,22.4321
1.18692,-2.00594,21.9584
1.18686,-2.0576,21.5101
1.19246,-2.10947,21.0872
1.20313,-2.16198,20.6902
1.21839,-2.21549,20.3197
1.23778,-2.27034,19.9765
1.26088,-2.32681,19.6619
1.28731,-2.38514,19.3772
1.31674,-2.44551,19.1242
1.34884,-2.50806,18.905
1.38331,-2.57289,18.7218
1.41984,-2.64003,18.5774
1.45814,-2.7095,18.4749
1.49791,-2.78123,18.4175
1.53883,-2.85511,18.409
1.58056,-2.93097,18.4535
1.62272,-3.00857,18.5552
1.66489,-3.08763,18.7188
1.7066,-3.16774,18.9488
1.74733,-3.24846,19.2498
1.78648,-3.32923,19.6262
1.82339,-3.40941,20.0818
1.85732,-3.48824,20.6198
1.88746,-3.56491,21.2418
1.91295,-3.63847,21.9482
1.93285,-3.7079,22.7371
1.94621,-3.77214,23.604
1.95207,-3.83005,24.5413
1.94951,-3.8805,25.5383
1.93767,-3.92238,26.5805
1.91584,-3.95466,27.6499
1.88349,-3.97643,28.7256
1.84033,-3.98698,29.784
1.7864,-3.98578,30.8001
1.72203,-3.9726,31.7487
1.64794,-3.94749,32.6062
1.56523,-3.91076,33.3514
1.47531,-3.86304,33.9675
1.37988,-3.80516,34.4426
1.28088,-3.73816,34.7706
1.18036,-3.66321,34.9511
1.08037,-3.58153,34.9889
0.982908,-3.49438,34.8935
0.889798,-3.40296,34.6775
0.802622,-3.30841,34.3559
0.722679,-3.21182,33.9447
0.650961,-3.11415,33.4601
0.588159,-3.01634,32.9171
0.534679,-2.9192,32.33
0.490679,-2.82354,31.7109
0.456106,-2.73011,31.0704
0.43074,-2.63961,30.4173
0.414227,-2.55274,29.7587
0.40611,-2.47015,29.1002
0.405854,-2.39248,28.4462
0.412865,-2.32033,27.7999
0.426496,-2.25426,27.164
0.44606,-2.19475,26.5401
0.470838,-2.14225,25.9297
0.500093,-2.09707,25.3337
0.533085,-2.05944,24.7528
0.56909,-2.02948,24.1875
0.607432,-2.00716,23.6382
0.647496,-1.99236,23.1054
0.68876,-1.98486,22.5893
0.730796,-1.98436,22.0902
0.773284,-1.99054,21.6087
0.816003,-2.00301,21.1451
0.858821,-2.02142,20.6999
0.901685,-2.04541,20.2738
0.944599,-2.07467,19.8676
0.987615,-2.1089,19.482
1.03082,-2.14784,19.1182
1.0743,-2.19126,18.7772
1.11817,-2.23899,18.4607
1.16253,-2.29083,18.1701
1.20747,-2.34666,17.9074
1.25308,-2.40633,17.6747
1.29941,-2.46972,17.4746
1.34647,-2.5367,17.31
1.39428,-2.60713,17.184
1.44278,-2.68087,17.1004
1.49188,-2.75773,17.0633
1.54144,-2.83751,17.0773
1.59127,-2.91994,17.1472
1.6411,-3.00474,17.2786
1.6906,-3.0915,17.4772
1.73934,-3.1798,17.7491
1.78682,-3.26907,18.1002
1.83242,-3.35868,18.5367
1.87545,-3.44788,19.0638
1.91506,-3.5358,19.6864
1.95035,-3.62144,20.4075
1.98028,-3.70369,21.2285
2.00374,-3.78133,22.1482
2.01956,-3.85306,23.1618
2.02654,-3.91749,24.2608
2.02352,-3.97323,25.432
2.00941,-4.01893,26.6577
1.98328,-4.05331,27.9151
1.94445,-4.07527,29.1774
1.89254,-4.08394,30.4142
1.82758,-4.07876,31.5935
1.75003,-4.0595,32.6833
1.66085,-4.02632,33.6537
1.56145,-3.97977,34.4792
1.45372,-3.92071,35.1404
1.33986,-3.85031,35.6251
1.22237,-3.76995,35.929
1.10381,-3.68111,36.0556
0.986771,-3.58531,36.0148
0.873632,-3.48401,35.8219
0.766516,-3.37858,35.4959
0.667183,-3.27028,35.0574
0.576987,-3.16021,34.5276
0.496873,-3.04936,33.9265
0.427404,-2.93863,33.2725
0.368801,-2.82883,32.5816
0.321013,-2.7207,31.8672
0.283775,-2.61496,31.1402
0.256668,-2.5123,30.4095
0.239172,-2.41337,29.6814
0.230696,-2.31882,28.961
0.230614,-2.2293,28.2517
0.238271,-2.14541,27.556
0.252989,-2.06776,26.8754
0.274068,-1.99692,26.211
0.300773,-1.9334,25.5633
0.332337,-1.87765,24.9325
0.367963,-1.83002,24.3188
0.406838,-1.79073,23.7221
0.448162,-1.75984,23.1422
0.491179,-1.73727,22.5791
0.535221,-1.72281,22.0327
0.579732,-1.7161,21.5029
0.62429,-1.71671,20.9897
0.668608,-1.72417,20.4931
0.712529,-1.73801,20.0133
0.756003,-1.75777,19.5503
0.799068,-1.78303,19.1046
0.841826,-1.81342,18.6764
0.884426,-1.84864,18.2662
0.927038,-1.88842,17.8747
0.969849,-1.93255,17.5027
1.01305,-1.98089,17.1511
1.05681,-2.03329,16.821
1.10131,-2.08967,16.5138
1.14669,-2.14995,16.2312
1.19309,-2.21409,15.975
1.24061,-2.28203,15.7476
1.28934,-2.35375,15.5515
1.3393,-2.42919,15.39
1.39053,-2.50831,15.2665
1.44299,-2.59101,15.1853
1.4966,-2.67721,15.1509
1.55123,-2.76676,15.1688
1.60669,-2.85945,15.2451
1.66272,-2.95503,15.3863
1.71896,-3.05317,15.5999
1.77498,-3.15342,15.8937
1.8302,-3.25526,16.276
1.88397,-3.35801,16.7555
1.93545,-3.46086,17.3405
1.98369,-3.56286,18.0386
2.02757,-3.66287,18.8565
2.06583,-3.75958,19.7984
2.09706,-3.85153,20.8657
2.11973,-3.93709,22.0556
2.13224,-4.01453,23.3603
2.13296,-4.08204,24.7654
2.12034,-4.13782,26.25
2.09297,-4.18016,27.7857
2.04974,-4.20754,29.3374
1.98993,-4.21874,30.8646
1.91336,-4.21297,32.3231
1.82044,-4.18991,33.6686
1.7123,-4.14976,34.8594
1.59073,-4.0933,35.8602
1.45818,-4.02177,36.6448
1.31761,-3.93682,37.1982
1.17237,-3.84033,37.5173
1.02592,-3.73432,37.6102
0.881666,-3.62074,37.4943
0.742728,-3.50142,37.1943
0.611767,-3.37797,36.7385
0.490877,-3.25176,36.1571
0.381538,-3.12392,35.4793
0.284629,-2.99541,34.7316
0.200495,-2.86705,33.9372
0.129043,-2.73956,33.1154
0.0698495,-2.61357,32.2814
0.0222664,-2.4897,31.4469
-0.0144877,-2.36851,30.6204
-0.0412523,-2.25052,29.8077
-0.0588685,-2.13625,29.0128
-0.0681403,-2.02618,28.238
-0.0698104,-1.92075,27.4844
-0.0645483,-1.8204,26.7524
-0.0529493,-1.72556,26.0419
-0.0355424,-1.63666,25.3524
-0.0128073,-1.55414,24.6833
0.0147994,-1.47844,24.0338
0.0468114,-1.41002,23.4032
0.082715,-1.34936,22.7907
0.121914,-1.29689,22.1955
0.163713,-1.25294,21.6172
0.207323,-1.2177,21.0551
0.251912,-1.19118,20.5087
0.296677,-1.17313,19.9774
0.340928,-1.16309,19.461
0.384151,-1.16046,18.959
0.426032,-1.16455,18.4711
0.46645,-1.17468,17.9971
0.505442,-1.19022,17.5367
0.543162,-1.2106,17.0897
0.579837,-1.23536,16.656
0.615736,-1.26416,16.2355
0.651147,-1.29669,15.828
0.686356,-1.33277,15.4338
0.721641,-1.37225,15.0527
0.757264,-1.41505,14.685
0.793469,-1.46112,14.3308
0.830483,-1.51045,13.9906
0.868512,-1.56307,13.6647
0.907746,-1.61902,13.3537
0.94836,-1.67837,13.0584
0.990511,-1.74121,12.7797
1.03434,-1.80762,12.5188
1.07999,-1.87771,12.2769
1.12756,-1.95159,12.056
1.17716,-2.02937,11.8581
1.22887,-2.11115,11.6856
1.28274,-2.19704,11.5417
1.33883,-2.28712,11.43
1.39714,-2.38145,11.3548
1.45763,-2.48008,11.3213
1.52024,-2.58301,11.3354
1.58484,-2.69018,11.4042
1.65123,-2.80149,11.536
1.71913,-2.91674,11.74
1.78814,-3.03563,12.0272
1.85774,-3.15773,12.4094
1.92728,-3.28249,12.8999
1.9959,-3.40912,13.5129
2.06255,-3.53666,14.2631
2.12592,-3.6639,15.1653
2.18447,-3.78934,16.2329
2.23636,-3.91119,17.477
2.27948,-4.02737,18.9045
2.31147,-4.13551,20.5156
2.32976,-4.233,22.3022
2.33166,-4.31706,24.2448
2.31455,-4.38488,26.311
2.27597,-4.4338,28.4545
2.21394,-4.46148,30.6158
2.12716,-4.46613,32.7246
2.01524,-4.44675,34.705
1.87894,-4.40327,36.4816
1.72028,-4.33663,37.9872
1.54249,-4.24871,39.1704
1.34995,-4.14222,40
1.14784,-4.02038,40.4685
0.941792,-3.88657,40.5904
0.737434,-3.74403,40.3991
0.539905,-3.59555,39.9408
0.353471,-3.44336,39.2682
0.181262,-3.28909,38.4351
0.0251637,-3.13391,37.4912
-0.114119,-2.97862,36.4796
-0.236889,-2.82389,35.4354
-0.344211,-2.6703,34.3855
-0.437671,-2.51847,33.349
-0.519156,-2.36904,32.339
-0.590686,-2.22274,31.3633
-0.654283,-2.08033,30.426
-0.711887,-1.94264,29.5284
-0.765287,-1.81055,28.6701
-0.816056,-1.68502,27.8495
-0.865501,-1.56705,27.0644
-0.914598,-1.45763,26.3126
-0.963955,-1.35774,25.5916
-1.01381,-1.26816,24.8992
-1.06407,-1.18943,24.2332
-1.11445,-1.12174,23.5919
-1.16458,-1.06495,22.9736
-1.21413,-1.0186,22.3772
-1.26292,-0.982009,21.8015
-1.31091,-0.954399,21.2455
-1.35819,-0.934945,20.7086
-1.40498,-0.922847,20.1902
-1.45159,-0.91736,19.6899
-1.49834,-0.917814,19.2074
-1.5456,-0.923614,18.7426
-1.59372,-0.93424,18.2955
-1.64306,-0.949243,17.8662
-1.69392,-0.96824,17.4549
-1.74662,-0.990901,17.0622
-1.80143,-1.01695,16.6884
-1.85859,-1.04616,16.3344
-1.91833,-1.07833,16.0011
-1.98086,-1.11329,15.6897
-2.04636,-1.15092,15.4017
-2.11497,-1.1911,15.1387
-2.18684,-1.23371,14.9028
-2.26209,-1.27867,14.6966
-2.34079,-1.32588,14.5229
-2.42302,-1.37523,14.3852
-2.50879,-1.4266,14.2876
-2.59809,-1.47986,14.2346
-2.69088,-1.53481,14.2316
-2.78704,-1.59124,14.2848
-2.88638,-1.64887,14.401
-2.98866,-1.70733,14.5879
-3.0935,-1.76619,14.854
-3.20044,-1.82489,15.2085
-3.30889,-1.88278,15.6611
-3.41808,-1.93904,16.2216
-3.5271,-1.9927,16.8996
-3.63485,-2.04264,17.7041
-3.74002,-2.08753,18.6421
-3.8411,-2.12589,19.7182
-3.93641,-2.15608,20.9329
-4.02408,-2.17632,22.2815
-4.10213,-2.18475,23.753
-4.16853,-2.17953,25.3283
-4.22127,-2.1589,26.9801
-4.25851,-2.12137,28.6726
-4.27868,-2.06581,30.3623
-4.28063,-1.99162,32.0001
-4.26375,-1.89886,33.5344
-4.228,-1.78837,34.9153
-4.17402,-1.6618,36.0981
-4.10303,-1.52159,37.0481
-4.0168,-1.37087,37.743
-3.9174,-1.21329,38.1747
-3.80712,-1.05277,38.3488
-3.68823,-0.893233,38.2831
-3.56282,-0.738368,38.0046
-3.43273,-0.591361,37.546
-3.29948,-0.45475,36.9423
-3.16432,-0.330343,36.2278
-3.02825,-0.219215,35.4341
-2.89208,-0.121779,34.5886
-2.7565,-0.0378993,33.7137
-2.62213,0.0329735,32.8274
-2.48954,0.0916745,31.9429
-2.35925,0.139207,31.0699
-2.23174,0.17665,30.2147
-2.10747,0.205089,29.3814
-1.98683,0.225569,28.5721
-1.87016,0.239062,27.7878
-1.75778,0.246453,27.0285
-1.64992,0.248527,26.2936
-1.54678,0.24597,25.5822
-1.44852,0.239369,24.8933
-1.35525,0.229216,24.2259
-1.26706,0.215913,23.5788
-1.18403,0.199778,22.951
-1.1062,0.18105,22.3415
-1.03365,0.159901,21.7496
-0.966458,0.136443,21.1744
-0.904748,0.110744,20.6152
-0.848698,0.0828555,20.0715
-0.798555,0.0528462,19.5426
-0.75463,0.020853,19.028
-0.717279,-0.0128601,18.5272
-0.686827,-0.0478515,18.0399
-0.663469,-0.0834943,17.5656
-0.647158,-0.11904,17.1039
-0.637555,-0.153749,16.6545
-0.634065,-0.187034,16.2171
-0.63595,-0.218542,15.7912
-0.642453,-0.24817,15.3768
-0.652891,-0.276006,14.9733
-0.666698,-0.302266,14.5806
-0.683432,-0.327233,14.1984
-0.702763,-0.35121,13.8265
-0.724458,-0.374499,13.4646
-0.748356,-0.397383,13.1125
-0.774357,-0.42012,12.77
-0.802405,-0.442945,12.4369
-0.832482,-0.466066,12.113
-0.864597,-0.489672,11.7982
-0.898783,-0.513932,11.4923
-0.935091,-0.539001,11.1953
-0.97359,-0.565021,10.907
-1.01436,-0.592123,10.6274
-1.0575,-0.620431,10.3565
-1.10311,-0.650064,10.0943
-1.1513,-0.681137,9.84095
-1.20221,-0.713762,9.59655
-1.25596,-0.748049,9.36134
-1.3127,-0.784109,9.13565
-1.37258,-0.822052,8.91991
-1.43576,-0.861988,8.71467
-1.50241,-0.904029,8.52066
-1.57269,-0.948285,8.3388
-1.64678,-0.994868,8.17025
-1.72488,-1.04389,8.01645
-1.80716,-1.09545,7.87917
-1.89381,-1.14965,7.76062
-1.98502,-1.2066,7.66351
-2.08095,-1.26636,7.59114
-2.18178,-1.329,7.54755
-2.28766,-1.39456,7.53765
-2.3987,-1.46305,7.56737
-2.51498,-1.53442,7.64387
-2.63653,-1.60859,7.77573
-2.7633,-1.68538,7.97314
-2.89517,-1.76452,8.24816
-3.03188,-1.84562,8.61488
-3.17301,-1.92811,9.08955
-3.31795,-2.01126,9.69065
-3.46587,-2.09406,10.4387
-3.61563,-2.17524,11.3557
-3.76576,-2.25318,12.4648
-3.91437,-2.32586,13.788
-4.05916,-2.39083,15.3451
-4.19735,-2.44521,17.1503
-4.32569,-2.48565,19.2083
-4.44056,-2.50846,21.5106
-4.53801,-2.50966,24.031
-4.61407,-2.4853,26.7213
-4.66495,-2.43168,29.5103
-4.68745,-2.34577,32.3041
-4.67932,-2.22566,34.9922
-4.63967,-2.07096,37.4565
-4.56923,-1.88311,39.5846
-4.47036,-1.6656,41.2842
-4.34698,-1.42388,42.4944
-4.20405,-1.16507,43.1937
-4.04698,-0.897384,43.3995
-3.88092,-0.629392,43.1629
-3.71013,-0.369163,42.5576
-3.53768,-0.123435,41.6687
-3.36541,0.102993,40.581
-3.19427,0.307526,39.3711
-3.02478,0.489642,38.1028
-2.85738,0.650474,36.825
-2.69271,0.792258,35.5727
-2.53169,0.917802,34.3684
-2.37555,1.03005,33.2252
-2.22568,1.13176,32.1489
-2.08361,1.2253,31.1402
-1.95078,1.31252,30.1969
-1.8285,1.39476,29.3148
-1.71777,1.47283,28.4891
-1.6192,1.5472,27.7146
-1.533,1.61809,26.9866
-1.45901,1.68561,26.3006
-1.39676,1.74991,25.6528
-1.34556,1.81119,25.0401
-1.30464,1.86975,24.4599
-1.27315,1.92599,23.91
-1.25026,1.98034,23.3891
-1.23517,2.03328,22.8959
-1.22712,2.08533,22.4299
-1.22543,2.13694,21.9906
-1.22946,2.1886,21.5781
-1.23864,2.2407,21.1928
-1.25244,2.29364,20.8352
-1.27039,2.34773,20.5062
-1.29204,2.40327,20.207
-1.317,2.46047,19.939
-1.3449,2.51952,19.7041
-1.37538,2.58054,19.5041
-1.40811,2.64362,19.3415
-1.44277,2.70876,19.2189
-1.47903,2.77595,19.1391
-1.51656,2.84511,19.1055
-1.555,2.9161,19.1215
-1.594,2.98871,19.1908
-1.63314,3.06269,19.3173
-1.67198,3.1377,19.5049
-1.71004,3.21333,19.7576
-1.74677,3.2891,20.0791
-1.78158,3.36444,20.4727
-1.81381,3.4387,20.9409
-1.84274,3.51114,21.4855
-1.86762,3.58094,22.1066
-1.88762,3.64721,22.8029
-1.90191,3.70901,23.5709
-1.90965,3.76532,24.4044
-1.91001,3.81516,25.2948
-1.90223,3.85751,26.2302
-1.88566,3.89145,27.196
-1.8598,3.91612,28.1747
-1.82431,3.93081,29.1466
-1.77915,3.93498,30.0903
-1.7245,3.92833,30.9842
-1.66088,3.91075,31.8067
-1.58912,3.88243,32.5386
-1.51033,3.84376,33.1631
-1.4259,3.79538,33.6675
-1.33744,3.73811,34.0437
-1.24669,3.67292,34.2882
-1.15547,3.60087,34.4023
-1.06558,3.52307,34.3916
-0.978697,3.44064,34.2649
-0.896369,3.35467,34.0338
-0.819906,3.2662,33.7113
-0.750375,3.1762,33.3112
-0.688581,3.0856,32.8473
-0.635073,2.99524,32.3324
-0.590163,2.90593,31.7785
-0.553955,2.81844,31.1962
-0.526371,2.73348,30.5944
-0.507186,2.65174,29.9809
-0.496055,2.57388,29.3618
-0.492536,2.50053,28.7422
-0.496112,2.43227,28.1261
-0.506204,2.36964,27.5167
-0.522185,2.31313,26.9164
-0.543397,2.26313,26.3271
-0.569158,2.21997,25.7501
-0.598785,2.18387,25.1868
-0.631614,2.15496,24.6378
-0.667013,2.13325,24.1041
-0.704412,2.11867,23.5862
