time,X,Y,Z
6.89,-9.57796,-17.0435,14.305
6.9,-10.3631,-18.1905,15.5623
6.91,-11.1863,-19.3031,17.0398
6.92,-12.04,-20.3413,18.7532
6.93,-12.913,-21.2558,20.712
6.94,-13.7904,-21.988,22.9154
6.95,-14.6526,-22.4717,25.3488
6.96,-15.4749,-22.6363,27.9786
6.97,-16.2281,-22.4121,30.7493
6.98,-16.8785,-21.7384,33.5805
6.99,-17.3896,-20.5733,36.368
7,-17.7244,-18.9041,38.9889
7.01,-17.8485,-16.7566,41.3115
7.02,-17.7337,-14.2004,43.2101
7.03,-17.3621,-11.3469,44.5829
7.04,-16.7294,-8.33924,45.368
7.05,-15.847,-5.33527,45.5542
7.06,-14.7415,-2.48587,45.1831
7.07,-13.4526,0.0848698,44.3405
7.08,-12.0288,2.29326,43.1406
7.09,-10.5226,4.10059,41.7072
7.1,-8.98463,5.50896,40.1558
7.11,-7.46033,6.55123,38.5822
7.12,-5.98672,7.27881,37.0569
7.13,-4.59158,7.7506,35.6259
7.14,-3.29354,8.0246,34.3134
7.15,-2.1032,8.15293,33.1282
7.16,-1.02455,8.17939,32.068
7.17,-0.0565674,8.13908,31.1243
7.18,0.805375,8.05905,30.2856
7.19,1.56825,7.95956,29.5391
7.2,2.24043,7.85531,28.8729
7.21,2.83095,7.7567,28.276
7.22,3.349,7.67089,27.7389
7.23,3.80353,7.60259,27.2536
7.24,4.20308,7.55471,26.8138
7.25,4.55558,7.52889,26.4143
7.26,4.86828,7.52582,26.0511
7.27,5.14778,7.54554,25.7212
7.28,5.39995,7.5876,25.4222
7.29,5.63003,7.65125,25.1527
7.3,5.8426,7.73546,24.9115
7.31,6.04168,7.83907,24.6981
7.32,6.23071,7.96078,24.5121
7.33,6.41266,8.09918,24.3537
7.34,6.59004,8.25278,24.223
7.35,6.76491,8.42,24.1204
7.36,6.93898,8.59914,24.0464
7.37,7.11358,8.78843,24.0016
7.38,7.28972,8.98596,23.9867
7.39,7.46812,9.18968,24.0022
7.4,7.64917,9.39738,24.0487
7.41,7.83303,9.60669,24.1266
7.42,8.01957,9.81507,24.2362
7.43,8.20841,10.0198,24.3778
7.44,8.39891,10.2179,24.551
7.45,8.59022,10.4063,24.7555
7.46,8.78122,10.5819,24.9905
7.47,8.97059,10.7411,25.2546
7.48,9.1568,10.8807,25.5462
7.49,9.3381,10.9971,25.8628
7.5,9.51258,11.0872,26.2018
7.51,9.67818,11.1477,26.5595
7.52,9.83273,11.1757,26.932
7.53,9.97398,11.169,27.3146
7.54,10.0997,11.1254,27.7022
7.55,10.2075,11.0438,28.089
7.56,10.2955,10.9237,28.4692
7.57,10.3616,10.7654,28.8365
7.58,10.404,10.5701,29.1847
7.59,10.4215,10.34,29.5078
7.6,10.4129,10.0781,29.7999
7.61,10.3777,9.7885,30.056
7.62,10.3157,9.47569,30.2714
7.63,10.2274,9.14497,30.4425
7.64,10.1136,8.80201,30.5666
7.65,9.97562,8.45267,30.6421
7.66,9.81545,8.10283,30.6683
7.67,9.63533,7.75818,30.6457
7.68,9.43791,7.42401,30.5756
7.69,9.22611,7.1051,30.4604
7.7,9.00304,6.80555,30.3028
7.71,8.77193,6.52879,30.1065
7.72,8.53602,6.27747,29.8752
7.73,8.29848,6.05351,29.6131
7.74,8.06238,5.85814,29.3243
7.75,7.83056,5.69196,29.0131
7.76,7.60564,5.55503,28.6834
7.77,7.38997,5.44696,28.3393
7.78,7.18563,5.36701,27.9844
7.79,6.99436,5.3142,27.622
7.8,6.81766,5.28737,27.2552
7.81,6.65672,5.28526,26.8871
7.82,6.51248,5.3066,26.5201
7.83,6.38566,5.35013,26.1567
7.84,6.27675,5.41466,25.799
7.85,6.18608,5.49909,25.4491
7.86,6.11383,5.60241,25.109
7.87,6.06004,5.72374,24.7803
7.88,6.02467,5.86231,24.4648
7.89,6.0076,6.01745,24.1641
7.9,6.00863,6.18858,23.8798
7.91,6.02756,6.37519,23.6135
7.92,6.06412,6.57685,23.3668
7.93,6.11804,6.79312,23.1414
7.94,6.18904,7.02359,22.9389
7.95,6.27681,7.26781,22.761
7.96,6.38104,7.52525,22.6095
7.97,6.50137,7.79532,22.4861
7.98,6.63746,8.07725,22.3928
7.99,6.78888,8.37011,22.3315
8,6.95518,8.67275,22.3041
8.01,7.13582,8.98373,22.3126
8.02,7.33017,9.30132,22.3589
8.03,7.53748,9.62342,22.4449
8.04,7.75686,9.94752,22.5723
8.05,7.98725,10.2707,22.7429
8.06,8.2274,10.5895,22.9578
8.07,8.47582,10.9,23.2181
8.08,8.73077,11.1977,23.5244
8.09,8.99022,11.4779,23.8765
8.1,9.25186,11.7351,24.2736
8.11,9.51302,11.9637,24.7143
8.12,9.77076,12.1576,25.1957
8.13,10.0218,12.3108,25.7143
8.14,10.2625,12.4173,26.2651
8.15,10.4891,12.4714,26.8419
8.16,10.6976,12.4681,27.4372
8.17,10.8838,12.4033,28.0424
8.18,11.0436,12.2741,28.6476
8.19,11.173,12.0788,29.2421
8.2,11.2683,11.8179,29.8148
8.21,11.3261,11.4937,30.3541
8.22,11.3437,11.1102,30.8489
8.23,11.3192,10.6737,31.2888
8.24,11.2513,10.1923,31.6644
8.25,11.1399,9.67553,31.9683
8.26,10.9859,9.13401,32.1948
8.27,10.7911,8.57906,32.3405
8.28,10.5585,8.0221,32.4042
8.29,10.2917,7.47413,32.387
8.3,9.99541,6.94525,32.2921
8.31,9.67462,6.44429,32.1243
8.32,9.33488,5.97851,31.89
8.33,8.98189,5.55348,31.5962
8.34,8.62132,5.17304,31.2507
8.35,8.25866,4.83939,30.8614
8.36,7.89906,4.55326,30.436
8.37,7.54718,4.31411,29.9817
8.38,7.20715,4.12044,29.5054
8.39,6.88252,3.96999,29.0131
8.4,6.57621,3.86001,28.5102
8.41,6.29054,3.7875,28.0012
8.42,6.02729,3.74936,27.4902
8.43,5.78772,3.74256,26.9806
8.44,5.57263,3.76424,26.4752
8.45,5.38244,3.81181,25.9765
8.46,5.21726,3.88296,25.4865
8.47,5.07693,3.97573,25.007
8.48,4.96111,4.08849,24.5397
8.49,4.86934,4.21993,24.0859
8.5,4.80104,4.36907,23.6469
8.51,4.75561,4.5352,23.2239
8.52,4.73243,4.71789,22.8183
8.53,4.7309,4.91693,22.4311
8.54,4.75046,5.13229,22.0637
8.55,4.79062,5.36413,21.7175
8.56,4.85094,5.6127,21.3937
8.57,4.93105,5.87837,21.094
8.58,5.03068,6.16154,20.8199
8.59,5.14962,6.46263,20.5735
8.6,5.28771,6.78204,20.3566
8.61,5.44487,7.12006,20.1714
8.62,5.62105,7.4769,20.0204
8.63,5.81623,7.85254,19.9063
8.64,6.03039,8.24673,19.8318
8.65,6.26348,8.6589,19.8001
8.66,6.51541,9.08805,19.8145
8.67,6.78598,9.53271,19.8786
8.68,7.07485,9.99079,19.996
8.69,7.38153,10.4595,20.1704
8.7,7.70524,10.9352,20.4058
8.71,8.04494,11.4134,20.7057
8.72,8.3992,11.8885,21.0736
8.73,8.76617,12.3537,21.5124
8.74,9.14347,12.8011,22.0242
8.75,9.52814,13.2216,22.6103
8.76,9.91658,13.6048,23.2704
8.77,10.3045,13.9394,24.0026
8.78,10.6868,14.2133,24.803
8.79,11.0577,14.4138,25.6648
8.8,11.4106,14.5285,26.5788
8.81,11.7385,14.5455,27.5326
8.82,12.0337,14.4544,28.5107
8.83,12.2883,14.2474,29.4947
8.84,12.4944,13.9196,30.4638
8.85,12.6443,13.4703,31.3952
8.86,12.7311,12.9035,32.2656
8.87,12.7493,12.228,33.0519
8.88,12.6944,11.4578,33.7329
8.89,12.5644,10.6113,34.2906
8.9,12.359,9.71028,34.7115
8.91,12.0804,8.77906,34.9874
8.92,11.7332,7.84249,35.1156
8.93,11.324,6.9246,35.0992
8.94,10.8613,6.04705,34.9466
8.95,10.355,5.228,34.6701
8.96,9.81579,4.4813,34.285
8.97,9.25476,3.81624,33.8083
8.98,8.68279,3.23765,33.2571
8.99,8.11012,2.74635,32.6484
9,7.546,2.33987,31.9972
9.01,6.99847,2.01321,31.3171
9.02,6.47417,1.75966,30.6194
9.03,5.97834,1.57154,29.9133
9.04,5.51487,1.44079,29.206
9.05,5.0864,1.35947,28.5032
9.06,4.69443,1.32008,27.8088
9.07,4.33955,1.31584,27.1258
9.08,4.02154,1.34074,26.4562
9.09,3.7396,1.38967,25.8013
9.1,3.49246,1.45833,25.1621
9.11,3.27853,1.54329,24.5389
9.12,3.09603,1.64182,23.9321
9.13,2.94309,1.7519,23.3418
9.14,2.81781,1.87207,22.768
9.15,2.71835,2.00143,22.2108
9.16,2.64295,2.13947,21.6703
9.17,2.59,2.2861,21.1463
9.18,2.55804,2.44152,20.6391
9.19,2.54578,2.60622,20.1487
9.2,2.55214,2.78091,19.6754
9.21,2.5762,2.96648,19.2194
9.22,2.61724,3.16401,18.7812
9.23,2.67475,3.3747,18.361
9.24,2.74836,3.59989,17.9597
9.25,2.83792,3.84104,17.5778
9.26,2.94342,4.0997,17.2162
9.27,3.06503,4.3775,16.8761
9.28,3.20306,4.67617,16.5587
9.29,3.35799,4.99748,16.2654
9.3,3.53041,5.34328,15.9982
9.31,3.72107,5.71542,15.759
9.32,3.93082,6.11576,15.5504
9.33,4.16061,6.54612,15.3752
9.34,4.4115,7.00824,15.2369
9.35,4.6846,7.50367,15.1393
9.36,4.98108,8.03375,15.0868
9.37,5.30214,8.59946,15.0846
9.38,5.64892,9.20126,15.1386
9.39,6.02252,9.83896,15.2553
9.4,6.4239,10.5115,15.4419
9.41,6.85379,11.2166,15.7067
9.42,7.31263,11.9507,16.0584
9.43,7.80042,12.7082,16.5063
9.44,8.31657,13.4815,17.0602
9.45,8.85977,14.2604,17.7298
9.46,9.42776,15.0316,18.5244
9.47,10.0171,15.7783,19.4522
9.48,10.623,16.4803,20.5193
9.49,11.239,17.1133,21.7289
9.5,11.8568,17.6497,23.0796
9.51,12.4661,18.0586,24.5642
9.52,13.0542,18.3076,26.1684
9.53,13.6067,18.3639,27.869
9.54,14.1071,18.1972,29.6333
9.55,14.5372,17.7828,31.4191
9.56,14.8786,17.1045,33.1752
9.57,15.1127,16.1588,34.8437
9.58,15.2227,14.9569,36.3642
9.59,15.1947,13.527,37.6779
9.6,15.0193,11.9131,38.7338
9.61,14.6927,10.1732,39.4939
9.62,14.2173,8.37368,39.9377
9.63,13.6028,6.58378,40.0638
9.64,12.8646,4.86837,39.8902
9.65,12.0236,3.28215,39.4505
9.66,11.1042,1.86549,38.7898
9.67,10.1326,0.642602,37.9585
9.68,9.13453,-0.377968,37.0066
9.69,8.13409,-1.20101,35.9801
9.7,7.15231,-1.8413,34.9176
9.71,6.20645,-2.32005,33.8495
9.72,5.30971,-2.6616,32.7976
9.73,4.47136,-2.89086,31.7765
9.74,3.69707,-3.03152,30.795
9.75,2.98942,-3.1049,29.8571
9.76,2.34847,-3.12949,28.9636
9.77,1.77235,-3.12078,28.1135
9.78,1.25774,-3.09144,27.3044
9.79,0.800329,-3.05158,26.5336
9.8,0.395221,-3.00912,25.7979
9.81,0.0371839,-2.97013,25.0946
9.82,-0.279097,-2.93919,24.4209
9.83,-0.558862,-2.91969,23.7747
9.84,-0.807152,-2.91408,23.1539
9.85,-1.02874,-2.9241,22.557
9.86,-1.22808,-2.95099,21.9827
9.87,-1.40928,-2.9956,21.43
9.88,-1.57611,-3.05855,20.8981
9.89,-1.73202,-3.14031,20.3865
9.9,-1.88013,-3.24127,19.8947
9.91,-2.02328,-3.36185,19.4228
9.92,-2.16406,-3.50248,18.9706
9.93,-2.30482,-3.66366,18.5384
9.94,-2.44773,-3.84601,18.1264
9.95,-2.59479,-4.05024,17.7352
9.96,-2.74786,-4.27722,17.3655
9.97,-2.90871,-4.52792,17.0183
9.98,-3.079,-4.80345,16.6945
9.99,-3.26036,-5.10501,16.3957
10,-3.45437,-5.43395,16.1236
10.01,-3.66256,-5.79165,15.8801
10.02,-3.88648,-6.17956,15.6677
10.03,-4.12764,-6.59915,15.4892
10.04,-4.38757,-7.05182,15.3478
10.05,-4.66778,-7.53886,15.2475
10.06,-4.96973,-8.06134,15.1925
10.07,-5.29488,-8.62001,15.188
10.08,-5.64458,-9.21516,15.2396
10.09,-6.0201,-9.84643,15.354
10.1,-6.42252,-10.5126,15.5382
10.11,-6.85268,-11.2113,15.8003
10.12,-7.31108,-11.9388,16.149
10.13,-7.79779,-12.6896,16.5934
10.14,-8.31227,-13.456,17.1432
10.15,-8.85324,-14.2278,17.8079
10.16,-9.41848,-14.9916,18.5966
10.17,-10.0046,-15.7311,19.5172
10.18,-10.6069,-16.4259,20.5759
10.19,-11.2189,-17.0522,21.7755
10.2,-11.8324,-17.5827,23.1145
10.21,-12.4371,-17.9869,24.5859
10.22,-13.0208,-18.2329,26.1753
10.23,-13.569,-18.2884,27.8598
10.24,-14.0653,-18.1238,29.6071
10.25,-14.4921,-17.7144,31.3756
10.26,-14.831,-17.0448,33.1148
10.27,-15.0639,-16.1111,34.7679
10.28,-15.174,-14.9245,36.2752
10.29,-15.1478,-13.5126,37.579
10.3,-14.9758,-11.9185,38.629
10.31,-14.6542,-10.1989,39.3876
10.32,-14.1857,-8.41928,39.8341
10.33,-13.5792,-6.6475,39.9668
10.34,-12.8502,-4.94754,39.8029
10.35,-12.0191,-3.37352,39.3751
10.36,-11.1098,-1.96557,38.7273
10.37,-10.1481,-0.748052,37.9089
10.38,-9.15949,0.270076,36.9692
10.39,-8.16778,1.09302,35.9536
10.4,-7.19381,1.73492,34.9003
10.41,-6.25477,2.21637,33.8395
10.42,-5.36385,2.56117,32.7933
10.43,-4.53037,2.79382,31.7763
10.44,-3.76008,2.93768,30.7975
10.45,-3.05567,3.01387,29.8611
10.46,-2.41733,3.04074,28.9682
10.47,-1.8433,3.0337,28.118
10.48,-1.33038,3.0054,27.3082
10.49,-0.874386,2.96594,26.5362
10.5,-0.470495,2.92327,25.7989
10.51,-0.113569,2.88349,25.0937
10.52,0.201633,2.85119,24.4179
10.53,0.480289,2.82979,23.7692
10.54,0.727388,2.82177,23.1459
10.55,0.947657,2.8289,22.5462
10.56,1.14551,2.85241,21.9689
10.57,1.32503,2.89318,21.4129
10.58,1.48995,2.95182,20.8776
10.59,1.6437,3.02881,20.3623
10.6,1.78937,3.12454,19.8666
10.61,1.92979,3.2394,19.3903
10.62,2.06752,3.37383,18.9335
10.63,2.20491,3.52831,18.4962
10.64,2.34409,3.70345,18.0787
10.65,2.48706,3.89997,17.6814
10.66,2.63565,4.11869,17.305
10.67,2.79163,4.36059,16.9503
10.68,2.95664,4.62678,16.6184
10.69,3.13229,4.91848,16.3105
10.7,3.32014,5.23704,16.0282
10.71,3.52174,5.58388,15.7734
10.72,3.73862,5.96051,15.5483
10.73,3.9723,6.36846,15.3555
10.74,4.2243,6.80926,15.1982
10.75,4.49617,7.28432,15.08
10.76,4.7894,7.79493,15.005
10.77,5.10549,8.34209,14.9781
10.78,5.44589,8.92642,15.0047
10.79,5.81194,9.54797,15.0911
10.8,6.20486,10.206,15.2444
10.81,6.62567,10.8989,15.4723
10.82,7.07509,11.6236,15.7834
10.83,7.55345,12.3754,16.1869
10.84,8.06059,13.1478,16.6925
10.85,8.59561,13.9317,17.3103
10.86,9.15682,14.7152,18.0499
10.87,9.74139,15.483,18.9203
10.88,10.3452,16.2163,19.9291
10.89,10.9627,16.8924,21.081
10.9,11.5863,17.485,22.3772
10.91,12.2067,17.964,23.8135
10.92,12.8122,18.2971,25.3791
10.93,13.389,18.4507,27.0549
10.94,13.9214,18.3924,28.8126
10.95,14.3916,18.0939,30.6137
10.96,14.781,17.534,32.4103
10.97,15.0705,16.7026,34.1464
10.98,15.2422,15.6038,35.7611
10.99,15.2802,14.2581,37.1929
11,15.1727,12.703,38.3857
11.01,14.913,10.9917,39.294
11.02,14.5006,9.18847,39.8884
11.03,13.9419,7.3636,40.1584
11.04,13.25,5.58598,40.1139
11.05,12.444,3.91669,39.7827
11.06,11.5472,2.40374,39.2063
11.07,10.5856,1.07907,38.4345
11.08,9.58575,-0.0418689,37.5193
11.09,8.5732,-0.95852,36.5097
11.1,7.57074,-1.6821,35.4487
11.11,6.59761,-2.23194,34.3706
11.12,5.669,-2.63193,33.3015
11.13,4.79599,-2.90753,32.259
11.14,3.9858,-3.08359,31.2543
11.15,3.24231,-3.18297,30.2932
11.16,2.56656,-3.2257,29.3776
11.17,1.95738,-3.22882,28.5071
11.18,1.41194,-3.20634,27.6795
11.19,0.926234,-3.16957,26.8922
11.2,0.495475,-3.1274,26.142
11.21,0.114454,-3.08672,25.4258
11.22,-0.222216,-3.05274,24.7408
11.23,-0.519905,-3.02934,24.0846
11.24,-0.783824,-3.01935,23.4549
11.25,-1.01894,-3.02481,22.8501
11.26,-1.22989,-3.04715,22.2687
11.27,-1.42102,-3.08736,21.7095
11.28,-1.59627,-3.14617,21.1718
11.29,-1.75927,-3.2241,20.6549
11.3,-1.91333,-3.32156,20.1583
11.31,-2.06143,-3.43897,19.6819
11.32,-2.20631,-3.57674,19.2257
11.33,-2.35044,-3.73535,18.7898
11.34,-2.49609,-3.91538,18.3744
11.35,-2.64536,-4.1175,17.9802
11.36,-2.80019,-4.3425,17.6078
11.37,-2.96239,-4.59132,17.2581
11.38,-3.13371,-4.86499,16.9323
11.39,-3.31579,-5.16467,16.6317
11.4,-3.51024,-5.4916,16.3581
11.41,-3.71862,-5.84712,16.1134
11.42,-3.94248,-6.23259,15.9001
11.43,-4.18333,-6.64938,15.7209
11.44,-4.44269,-7.09881,15.5791
11.45,-4.72203,-7.58205,15.4786
11.46,-5.02282,-8.10008,15.4236
11.47,-5.34646,-8.65354,15.4191
11.48,-5.69427,-9.24258,15.4708
11.49,-6.06745,-9.86671,15.5851
11.5,-6.46702,-10.5246,15.7691
11.51,-6.89376,-11.2138,16.0305
11.52,-7.3481,-11.9303,16.3778
11.53,-7.83001,-12.6687,16.82
11.54,-8.33891,-13.4212,17.3661
11.55,-8.87342,-14.1775,18.0255
11.56,-9.43125,-14.9245,18.8067
11.57,-10.009,-15.6459,19.7173
11.58,-10.6018,-16.3219,20.7628
11.59,-11.2034,-16.929,21.9454
11.6,-11.8056,-17.4405,23.2634
11.61,-12.3982,-17.8273,24.7092
11.62,-12.9692,-18.0581,26.2683
11.63,-13.5044,-18.1023,27.9181
11.64,-13.988,-17.9315,29.6267
11.65,-14.4027,-17.5226,31.3536
11.66,-14.7308,-16.8611,33.0497
11.67,-14.9549,-15.944,34.6602
11.68,-15.0589,-14.7828,36.1276
11.69,-15.0299,-13.4041,37.3967
11.7,-14.8589,-11.85,38.4192
11.71,-14.5424,-10.175,39.1591
11.72,-14.0831,-8.44178,39.5968
11.73,-13.4898,-6.71556,39.7304
11.74,-12.7774,-5.05772,39.5761
11.75,-11.9655,-3.52035,39.1649
11.76,-11.0773,-2.14234,38.5386
11.77,-10.1376,-0.947557,37.7443
11.78,-9.17108,0.0547557,36.8292
11.79,-8.20079,0.868003,35.8371
11.8,-7.24702,1.50521,34.8052
11.81,-6.32654,1.98573,33.7627
11.82,-5.45233,2.33218,32.7316
11.83,-4.63363,2.56802,31.7266
11.84,-3.87622,2.71575,30.7567
11.85,-3.18294,2.79585,29.8266
11.86,-2.55414,2.82619,28.9378
11.87,-1.98829,2.82186,28.0897
11.88,-1.4824,2.79529,27.2805
11.89,-1.03251,2.75648,26.5078
11.9,-0.634023,2.71329,25.7687
11.91,-0.281983,2.6718,25.0608
11.92,0.0286689,2.63662,24.3816
11.93,0.302949,2.61117,23.7289
11.94,0.545706,2.59793,23.1009
11.95,0.76154,2.59869,22.4961
11.96,0.954754,2.61469,21.9131
11.97,1.12933,2.64682,21.3509
11.98,1.28893,2.69569,20.8087
11.99,1.43688,2.76175,20.2859
12,1.57622,2.84539,19.7821
12.01,1.7097,2.94698,19.297
12.02,1.83982,3.0669,18.8305
12.03,1.96888,3.20563,18.3826
12.04,2.09895,3.36372,17.9533
12.05,2.23196,3.54184,17.5431
12.06,2.36972,3.74081,17.1524
12.07,2.51392,3.96156,16.7818
12.08,2.66617,4.20518,16.4321
12.09,2.82803,4.47288,16.1044
12.1,3.00102,4.76603,15.8
12.11,3.18665,5.08609,15.5203
12.12,3.38641,5.43465,15.2672
12.13,3.60183,5.81338,15.043
12.14,3.83442,6.22399,14.8503
12.15,4.08573,6.66818,14.6921
12.16,4.35733,7.14762,14.5722
12.17,4.65079,7.66381,14.4946
12.18,4.96767,8.21804,14.4644
12.19,5.30951,8.81123,14.487
12.2,5.67779,9.44375,14.569
12.21,6.07386,10.1152,14.7174
12.22,6.4989,10.8244,14.9404
12.23,6.95381,11.5686,15.247
12.24,7.43915,12.3436,15.6469
12.25,7.95496,13.1431,16.1504
12.26,8.5006,13.9584,16.7683
12.27,9.0746,14.7777,17.5114
12.28,9.6744,15.5857,18.3899
12.29,10.2961,16.3635,19.4124
12.3,10.9342,17.0876,20.5854
12.31,11.5814,17.7307,21.9115
12.32,12.2281,18.2612,23.388
12.33,12.8626,18.6444,25.0054
12.34,13.4707,18.8442,26.7454
12.35,14.0358,18.8246,28.5798
12.36,14.5395,18.5537,30.4693
12.37,14.9616,18.0064,32.3638
12.38,15.2818,17.1692,34.204
12.39,15.4803,16.0438,35.9243
12.4,15.5396,14.6497,37.4576
12.41,15.446,13.0254,38.7416
12.42,15.1914,11.2271,39.7253
12.43,14.7745,9.32404,40.3748
12.44,14.2013,7.39285,40.6772
12.45,13.4852,5.50919,40.6422
12.46,12.6464,3.74044,40.2996
12.47,11.7097,2.13958,39.695
12.48,10.7032,0.741757,38.8829
12.49,9.65558,-0.436368,37.9206
12.5,8.5942,-1.39468,36.862
12.51,7.54366,-2.14611,35.7536
12.52,6.52458,-2.71238,34.6327
12.53,5.55312,-3.12005,33.5267
12.54,4.64096,-3.39713,32.454
12.55,3.79558,-3.57074,31.4258
12.56,3.02086,-3.66553,30.4474
12.57,2.31765,-3.70299,29.5201
12.58,1.68445,-3.70119,28.6427
12.59,1.11804,-3.67487,27.8124
12.6,0.613966,-3.63583,27.0257
12.61,0.167012,-3.59327,26.279
12.62,-0.22846,-3.55427,25.5686
12.63,-0.578239,-3.52413,24.8915
12.64,-0.888061,-3.50678,24.2449
12.65,-1.16347,-3.50505,23.6264
12.66,-1.40974,-3.52096,23.0342
12.67,-1.63178,-3.55593,22.4668
12.68,-1.83414,-3.61094,21.923
12.69,-2.02101,-3.68667,21.402
12.7,-2.19619,-3.78363,20.9033
12.71,-2.36314,-3.90225,20.4266
12.72,-2.52501,-4.0429,19.9718
12.73,-2.68465,-4.20599,19.5392
12.74,-2.84465,-4.392,19.129
12.75,-3.00739,-4.60148,18.7419
12.76,-3.17504,-4.83506,18.3787
12.77,-3.34962,-5.09348,18.0404
12.78,-3.53303,-5.37757,17.7284
12.79,-3.72702,-5.68824,17.4442
12.8,-3.93328,-6.02647,17.1898
12.81,-4.15342,-6.39323,16.9673
12.82,-4.38899,-6.78951,16.7794
12.83,-4.64145,-7.21621,16.6292
12.84,-4.91224,-7.67411,16.5202
12.85,-5.20271,-8.16373,16.4563
12.86,-5.51412,-8.68528,16.4421
12.87,-5.84763,-9.2385,16.4828
12.88,-6.20425,-9.82252,16.584
12.89,-6.58479,-10.4356,16.752
12.9,-6.98979,-11.0751,16.9936
12.91,-7.41945,-11.737,17.3162
12.92,-7.87353,-12.4157,17.7273
12.93,-8.35123,-13.1038,18.2347
12.94,-8.85106,-13.7917,18.8458
12.95,-9.37068,-14.4674,19.5676
12.96,-9.9067,-15.1162,20.4056
12.97,-10.4546,-15.7204,21.3638
12.98,-11.0084,-16.2596,22.443
12.99,-11.5607,-16.711,23.6404
13,-12.1023,-17.0496,24.9484
13.01,-12.6226,-17.2494,26.3535
13.02,-13.1093,-17.2849,27.8355
13.03,-13.5484,-17.1329,29.3668
13.04,-13.9254,-16.7746,30.9126
13.05,-14.225,-16.1984,32.4318
13.06,-14.4326,-15.402,33.8784
13.07,-14.5345,-14.3945,35.2045
13.08,-14.5198,-13.1975,36.3637
13.09,-14.3807,-11.8444,37.315
13.1,-14.114,-10.379,38.0268
13.11,-13.7212,-8.85244,38.4799
13.12,-13.2091,-7.31829,38.6694
13.13,-12.5896,-5.82834,38.6045
13.14,-11.8785,-4.42799,38.3074
13.15,-11.0949,-3.15299,37.8093
13.16,-10.2597,-2.0275,37.1476
13.17,-9.39388,-1.0639,36.3611
13.18,-8.51781,-0.263841,35.487
13.19,-7.64973,0.379742,34.5586
13.2,-6.80527,0.880155,33.6032
13.21,-5.99698,1.25453,32.6424
13.22,-5.23434,1.52173,31.692
13.23,-4.5238,1.70065,30.7625
13.24,-3.86917,1.80916,29.8608
13.25,-3.27197,1.86333,28.9901
13.26,-2.73189,1.87717,28.1519
13.27,-2.24715,1.86247,27.3459
13.28,-1.81494,1.82898,26.571
13.29,-1.4317,1.78453,25.8255
13.3,-1.09345,1.73531,25.1077
13.31,-0.795945,1.68609,24.4157
13.32,-0.534908,1.64047,23.7479
13.33,-0.306122,1.60112,23.1026
13.34,-0.105536,1.56996,22.4785
13.35,0.0706778,1.54833,21.8744
13.36,0.226084,1.53712,21.2893
13.37,0.363966,1.53692,20.7222
13.38,0.487326,1.54809,20.1725
13.39,0.598888,1.57087,19.6394
13.4,0.701112,1.60541,19.1225
13.41,0.796218,1.65182,18.6213
13.42,0.886203,1.71027,18.1355
13.43,0.972871,1.78094,17.6647
13.44,1.05786,1.8641,17.2087
13.45,1.14265,1.96009,16.7673
13.46,1.22862,2.06939,16.3404
13.47,1.31704,2.19256,15.9281
13.48,1.40912,2.33032,15.5302
13.49,1.50601,2.48349,15.147
13.5,1.60881,2.65307,14.7786
13.51,1.71863,2.84018,14.4254
13.52,1.83659,3.0461,14.0879
13.53,1.96379,3.27228,13.7666
13.54,2.10141,3.52031,13.4622
13.55,2.25064,3.79196,13.1757
13.56,2.41274,4.08917,12.9084
13.57,2.58905,4.41402,12.6616
13.58,2.78098,4.76877,12.4371
13.59,2.99004,5.15581,12.2371
13.6,3.21782,5.57768,12.0641
13.61,3.466,6.03698,11.9211
13.62,3.7364,6.5364,11.8119
13.63,4.03087,7.07859,11.7408
13.64,4.35141,7.66613,11.7129
13.65,4.70002,8.30135,11.7343
13.66,5.07877,8.98625,11.8119
13.67,5.48973,9.72222,11.954
13.68,5.93486,10.5098,12.17
13.69,6.41601,11.3484,12.4707
13.7,6.93475,12.2357,12.8683
13.71,7.49226,13.1673,13.3762
13.72,8.08911,14.1361,14.0092
13.73,8.72508,15.1315,14.783
13.74,9.39885,16.1384,15.7136
13.75,10.1077,17.1368,16.8169
13.76,10.8469,18.1006,18.107
13.77,11.6098,18.9971,19.595
13.78,12.3867,19.7869,21.2864
13.79,13.165,20.4238,23.1791
13.8,13.9284,20.8564,25.2602
13.81,14.657,21.0303,27.5028
13.82,15.3273,20.8922,29.8636
13.83,15.9126,20.3951,32.2815
13.84,16.384,19.5055,34.678
13.85,16.7123,18.2098,36.9604
13.86,16.8698,16.5218,39.0284
13.87,16.8332,14.4859,40.7836
13.88,16.5863,12.1777,42.1413
13.89,16.1227,9.69801,43.0418
13.9,15.447,7.16323,43.4597
13.91,14.5758,4.6912,43.407
13.92,13.5362,2.3871,42.9309
13.93,12.3636,0.331892,42.1051
13.94,11.0983,-1.42409,41.0179
13.95,9.78127,-2.86179,39.7597
13.96,8.45159,-3.98905,38.4128
13.97,7.1432,-4.83342,37.0445
13.98,5.8836,-5.43416,35.7047
13.99,4.69331,-5.83513,34.4265
14,3.58602,-6.07961,33.2286
14.01,2.56948,-6.20695,32.119
14.02,1.64645,-6.25094,31.0979
14.03,0.815879,-6.23938,30.161
14.04,0.0738716,-6.19439,29.3015
14.05,-0.585367,-6.1331,28.5116
14.06,-1.16883,-6.06845,27.7836
